series_key,bank_name,product_id,product_name,security_purpose,repayment_type,rate_structure,lvr_tier,interest_rate,comparison_rate,collection_date,source_url,product_url,seed_rate_url,html_fetch_ok,html_seed_contains_ar_rate,html_rounded_near_match,html_seed_text_sample,cdr_fetch_ok,cdr_detail_url,cdr_match,cdr_match_note,observed_bank_rate,evidence,status,notes
Commonwealth Bank of Australia|6c781d6471644fe084847533ab31aca2|investment|interest_only|lvr_85-90%|variable,Commonwealth Bank of Australia,6c781d6471644fe084847533ab31aca2,Standard Variable Rate Home Loan (Investment),investment,interest_only,variable,lvr_85-90%,7.05,7.25,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,cdr_only_match,seed_page_no_exact_7.05_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|6c781d6471644fe084847533ab31aca2|investment|principal_and_interest|lvr_85-90%|variable,Commonwealth Bank of Australia,6c781d6471644fe084847533ab31aca2,Standard Variable Rate Home Loan (Investment),investment,principal_and_interest,variable,lvr_85-90%,6.79,7.16,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,cdr_only_match,seed_page_no_exact_6.79_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|6c781d6471644fe084847533ab31aca2|investment|principal_and_interest|lvr_90-95%|variable,Commonwealth Bank of Australia,6c781d6471644fe084847533ab31aca2,Standard Variable Rate Home Loan (Investment),investment,principal_and_interest,variable,lvr_90-95%,7.59,7.95,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,cdr_only_match,seed_page_no_exact_7.59_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|6c781d6471644fe084847533ab31aca2|investment|interest_only|lvr_=60%|variable,Commonwealth Bank of Australia,6c781d6471644fe084847533ab31aca2,Standard Variable Rate Home Loan (Investment),investment,interest_only,variable,lvr_=60%,6.55,6.75,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,cdr_only_match,seed_page_no_exact_6.55_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|6c781d6471644fe084847533ab31aca2|investment|principal_and_interest|lvr_=60%|variable,Commonwealth Bank of Australia,6c781d6471644fe084847533ab31aca2,Standard Variable Rate Home Loan (Investment),investment,principal_and_interest,variable,lvr_=60%,6.29,6.67,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/6c781d6471644fe084847533ab31aca2,cdr_only_match,seed_page_no_exact_6.29_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|f1d6fcc359804f3c9365d576c56356fc|owner_occupied|interest_only|lvr_60-70%|variable,Commonwealth Bank of Australia,f1d6fcc359804f3c9365d576c56356fc,Standard Variable Rate Home Loan (Owner Occupied),owner_occupied,interest_only,variable,lvr_60-70%,6.63,6.7,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,cdr_only_match,seed_page_no_exact_6.63_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|f1d6fcc359804f3c9365d576c56356fc|owner_occupied|principal_and_interest|lvr_60-70%|variable,Commonwealth Bank of Australia,f1d6fcc359804f3c9365d576c56356fc,Standard Variable Rate Home Loan (Owner Occupied),owner_occupied,principal_and_interest,variable,lvr_60-70%,6.14,6.52,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,cdr_only_match,seed_page_no_exact_6.14_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|f1d6fcc359804f3c9365d576c56356fc|owner_occupied|interest_only|lvr_70-80%|variable,Commonwealth Bank of Australia,f1d6fcc359804f3c9365d576c56356fc,Standard Variable Rate Home Loan (Owner Occupied),owner_occupied,interest_only,variable,lvr_70-80%,6.73,6.8,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,cdr_only_match,seed_page_no_exact_6.73_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|f1d6fcc359804f3c9365d576c56356fc|owner_occupied|principal_and_interest|lvr_70-80%|variable,Commonwealth Bank of Australia,f1d6fcc359804f3c9365d576c56356fc,Standard Variable Rate Home Loan (Owner Occupied),owner_occupied,principal_and_interest,variable,lvr_70-80%,6.24,6.62,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,cdr_only_match,seed_page_no_exact_6.24_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|f1d6fcc359804f3c9365d576c56356fc|owner_occupied|principal_and_interest|lvr_85-90%|variable,Commonwealth Bank of Australia,f1d6fcc359804f3c9365d576c56356fc,Standard Variable Rate Home Loan (Owner Occupied),owner_occupied,principal_and_interest,variable,lvr_85-90%,6.54,6.92,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,cdr_only_match,seed_page_no_exact_6.54_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|f1d6fcc359804f3c9365d576c56356fc|owner_occupied|principal_and_interest|lvr_90-95%|variable,Commonwealth Bank of Australia,f1d6fcc359804f3c9365d576c56356fc,Standard Variable Rate Home Loan (Owner Occupied),owner_occupied,principal_and_interest,variable,lvr_90-95%,7.49,7.85,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,cdr_only_match,seed_page_no_exact_7.49_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|f1d6fcc359804f3c9365d576c56356fc|owner_occupied|interest_only|lvr_=60%|variable,Commonwealth Bank of Australia,f1d6fcc359804f3c9365d576c56356fc,Standard Variable Rate Home Loan (Owner Occupied),owner_occupied,interest_only,variable,lvr_=60%,6.58,6.65,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,cdr_only_match,seed_page_no_exact_6.58_substring;html_seed_fetch_failed
Commonwealth Bank of Australia|f1d6fcc359804f3c9365d576c56356fc|owner_occupied|principal_and_interest|lvr_=60%|variable,Commonwealth Bank of Australia,f1d6fcc359804f3c9365d576c56356fc,Standard Variable Rate Home Loan (Owner Occupied),owner_occupied,principal_and_interest,variable,lvr_=60%,6.09,6.47,2026-04-20,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,https://www.commbank.com.au/digital/homeloanappointment,https://www.commbank.com.au/home-loans/rates-and-fees.html,0,0,0,"404 error page var trackerID = s.c_r(""CBATracker"") ? ""&d_dpuuid=""+ s.c_r(""CBATracker"") : """"; var oScript = document.createElement('script'); oScript.type = 'text/javascript'; oScript.async = false; if (typeof trackerID !== ""undefined"" && tr",1,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,1,dimension_scored,not_autodetected,https://api.commbank.com.au/public/cds-au/v1/banking/products/f1d6fcc359804f3c9365d576c56356fc,cdr_only_match,seed_page_no_exact_6.09_substring;html_seed_fetch_failed
Great Southern Bank|4400-7102|investment|interest_only|lvr_85-90%|fixed_1yr,Great Southern Bank,4400-7102,1 year Fixed Rate INV IO,investment,interest_only,fixed_1yr,lvr_85-90%,6.85,8.1,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7102,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7102,1,dimension_scored,6.85,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7102,pass,
Great Southern Bank|4300-7102|investment|principal_and_interest|lvr_85-90%|fixed_1yr,Great Southern Bank,4300-7102,1 year Fixed Rate INV P&I,investment,principal_and_interest,fixed_1yr,lvr_85-90%,6.55,8.06,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7102,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7102,1,dimension_scored,6.55,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7102,pass,
Great Southern Bank|4100-7102|owner_occupied|interest_only|lvr_85-90%|fixed_1yr,Great Southern Bank,4100-7102,1 year Fixed Rate OO IO,owner_occupied,interest_only,fixed_1yr,lvr_85-90%,6.8,7.71,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7102,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7102,1,dimension_scored,6.8,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7102,pass,
Great Southern Bank|4200-7102|owner_occupied|principal_and_interest|lvr_90-95%|fixed_1yr,Great Southern Bank,4200-7102,1 year Fixed Rate OO P&I,owner_occupied,principal_and_interest,fixed_1yr,lvr_90-95%,6.35,7.66,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7102,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7102,1,dimension_scored,6.35,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7102,pass,
Great Southern Bank|4400-7202|investment|interest_only|lvr_85-90%|fixed_2yr,Great Southern Bank,4400-7202,2 year Fixed Rate INV IO,investment,interest_only,fixed_2yr,lvr_85-90%,6.95,7.98,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7202,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7202,1,dimension_scored,6.95,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7202,pass,
Great Southern Bank|4300-7202|investment|principal_and_interest|lvr_85-90%|fixed_2yr,Great Southern Bank,4300-7202,2 year Fixed Rate INV P&I,investment,principal_and_interest,fixed_2yr,lvr_85-90%,6.6,7.91,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7202,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7202,1,dimension_scored,6.6,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7202,pass,
Great Southern Bank|4100-7202|owner_occupied|interest_only|lvr_85-90%|fixed_2yr,Great Southern Bank,4100-7202,2 year Fixed Rate OO IO,owner_occupied,interest_only,fixed_2yr,lvr_85-90%,6.9,7.64,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7202,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7202,1,dimension_scored,6.9,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7202,pass,
Great Southern Bank|4200-7202|owner_occupied|principal_and_interest|lvr_90-95%|fixed_2yr,Great Southern Bank,4200-7202,2 year Fixed Rate OO P&I,owner_occupied,principal_and_interest,fixed_2yr,lvr_90-95%,6.4,7.53,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7202,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7202,1,dimension_scored,6.4,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7202,pass,
Great Southern Bank|4400-7302|investment|interest_only|lvr_85-90%|fixed_3yr,Great Southern Bank,4400-7302,3 year Fixed Rate INV IO,investment,interest_only,fixed_3yr,lvr_85-90%,6.95,7.87,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7302,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7302,1,dimension_scored,6.95,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7302,pass,
Great Southern Bank|4300-7302|investment|principal_and_interest|lvr_85-90%|fixed_3yr,Great Southern Bank,4300-7302,3 year Fixed Rate INV P&I,investment,principal_and_interest,fixed_3yr,lvr_85-90%,6.65,7.78,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7302,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7302,1,dimension_scored,6.65,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7302,pass,
Great Southern Bank|4100-7302|owner_occupied|interest_only|lvr_85-90%|fixed_3yr,Great Southern Bank,4100-7302,3 year Fixed Rate OO IO,owner_occupied,interest_only,fixed_3yr,lvr_85-90%,6.95,7.57,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7302,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7302,1,dimension_scored,6.95,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4100-7302,pass,
Great Southern Bank|4200-7302|owner_occupied|principal_and_interest|lvr_90-95%|fixed_3yr,Great Southern Bank,4200-7302,3 year Fixed Rate OO P&I,owner_occupied,principal_and_interest,fixed_3yr,lvr_90-95%,6.45,7.43,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7302,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7302,1,dimension_scored,6.45,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7302,pass,
Great Southern Bank|4300-7502|investment|principal_and_interest|lvr_85-90%|fixed_5yr,Great Southern Bank,4300-7502,5 year Fixed Rate INV P&I,investment,principal_and_interest,fixed_5yr,lvr_85-90%,6.7,7.57,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7502,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7502,1,dimension_scored,6.7,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4300-7502,pass,
Great Southern Bank|4200-7502|owner_occupied|principal_and_interest|lvr_90-95%|fixed_5yr,Great Southern Bank,4200-7502,5 year Fixed Rate OO P&I,owner_occupied,principal_and_interest,fixed_5yr,lvr_90-95%,6.5,7.25,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7502,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7502,1,dimension_scored,6.5,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4200-7502,pass,
Great Southern Bank|4400-7502|investment|interest_only|lvr_85-90%|fixed_5yr,Great Southern Bank,4400-7502,5year Fixed Rate INV IO,investment,interest_only,fixed_5yr,lvr_85-90%,6.85,7.64,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7502,https://www.greatsouthernbank.com.au/home-loans/fixed-rate#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,1,1,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7502,1,dimension_scored,6.85,https://www.greatsouthernbank.com.au/home-loans/interest-rates | https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4400-7502,pass,
Great Southern Bank|4800-0211|investment|interest_only|lvr_60-70%|variable,Great Southern Bank,4800-0211,Basic Variable Investment Construction,investment,interest_only,variable,lvr_60-70%,8.28,6.05,2026-04-20,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,https://www.greatsouthernbank.com.au/home-loans/basic-variable#get-started,https://www.greatsouthernbank.com.au/home-loans/interest-rates,1,0,0,Home Loan Interest Rates | Great Southern Bank Great Southern Bank full search form Banking Back Banking Managing your money has never been easier with our clever products and tools. Explore all banking Digital Banking Transaction Accounts ,1,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,1,dimension_scored,not_autodetected,https://api.open-banking.greatsouthernbank.com.au/cds-au/v1/banking/products/4800-0211,cdr_only_match,seed_page_no_exact_8.28_substring
